step,stage,displacement_from_start,cumulative_motion_proxy,top5_feature_mean,top20_feature_mean,contact_force,action_translation_norm,any_safety_event,future_safety_event,case,episode_id,suite,episode_progress_norm
567,0.9465776293823038,0.4939254,0.9830791,0.0,0.0,128.2119,0.5809292,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
568,0.9482470784641068,0.49355912,0.98417526,0.0,0.0,0.3386512,0.9639021,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
569,0.9499165275459098,0.49361032,0.98525757,0.0,0.0,0.3386512,1.3128814,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
570,0.9515859766277128,0.49348372,0.9864247,0.0,0.0,0.3386512,0.954254,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
571,0.9532554257095158,0.49354476,0.98759377,0.0,0.0,0.3386512,0.58364904,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
572,0.9549248747913188,0.49347743,0.9882546,0.0,0.0,0.3386512,0.9518714,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
573,0.9565943238731218,0.4933825,0.9890137,0.0,0.0,3.013132,0.5667297,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
574,0.9582637729549248,0.4935184,0.9899265,0.0,0.0,124.02302,0.945274,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
575,0.9599332220367279,0.4934161,0.9908251,0.0,0.0,5.6266837,1.0299623,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
576,0.9616026711185309,0.49365458,0.99185914,0.0,0.0,8.453312,1.0203109,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
577,0.9632721202003339,0.49364373,0.99296707,0.0,0.0,13.310295,1.0203109,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
578,0.9649415692821369,0.49372154,0.9931345,0.0,0.0,11.303091,1.0203109,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
579,0.9666110183639399,0.4939653,0.99394524,0.0,0.0,414.7742,0.4619564,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
580,0.9682804674457429,0.494227,0.99449265,0.0,0.0,380.3929,0.9022061,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
581,0.9699499165275459,0.49417618,0.99567616,0.0,0.0,93.14193,0.40133575,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
582,0.9716193656093489,0.49423036,0.9964907,0.0,0.0,365.5474,0.8962538,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
583,0.9732888146911519,0.49420294,0.9968345,0.0,0.0,7.4197516,0.4193423,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
584,0.9749582637729549,0.4943214,0.9971934,0.0,0.0,162.06265,0.4193423,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
585,0.9766277128547579,0.4943785,0.99761885,0.0,0.0,27.919443,0.96341205,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
586,0.9782971619365609,0.4943965,0.99773663,0.0,0.0,113.94759,0.40133575,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
587,0.9799666110183639,0.49443325,0.9979912,0.0,0.0,88.46627,0.4193423,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
588,0.9816360601001669,0.49443212,0.9980611,0.0,0.0,135.9902,0.4128455,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
589,0.9833055091819699,0.49451813,0.9982708,0.0,0.0,80.942894,0.4075735,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
590,0.9849749582637729,0.49437904,0.99859875,0.0,0.0,76.8578,0.4193423,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
591,0.986644407345576,0.4944582,0.9987937,0.0,0.0,112.92562,1.0203109,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
592,0.988313856427379,0.494473,0.9988416,0.0,0.0,0.3386512,0.4128455,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
593,0.989983305509182,0.4944382,0.9989631,0.0,0.0,84.2128,0.4128455,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
594,0.991652754590985,0.49439597,0.9990662,0.0,0.0,205.86963,0.8962538,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
595,0.993322203672788,0.4944585,0.9992109,0.0,0.0,0.3386512,0.4128455,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
596,0.994991652754591,0.4944325,0.99927837,0.0,0.0,110.506775,1.0203109,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
597,0.996661101836394,0.49427566,0.99968386,0.0,0.0,108.6647,1.0203109,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
598,0.998330550918197,0.49438953,0.99992776,0.0,0.0,126.84138,0.4075735,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
599,1.0,0.49437767,1.0,0.0,0.0,111.21769,0.8962538,1.0,1.0,high-progress,rollout_000575,object,0.9521475297055452
0,0.0,0.0,0.0,0.0,0.0,0.0,1.1543823,0.0,1.0,low-progress,rollout_000371,long,0.0
1,0.001669449081803005,0.004624016,0.0014176153,0.0,0.0,0.009818502,0.2717143,1.0,1.0,low-progress,rollout_000371,long,0.0
2,0.00333889816360601,0.005422335,0.0021837377,0.0,0.0,0.018539697,0.294869,1.0,1.0,low-progress,rollout_000371,long,0.0
3,0.005008347245409015,0.0066812914,0.0027903481,0.0,0.0,0.024721153,0.09638677,0.0,1.0,low-progress,rollout_000371,long,0.0
4,0.00667779632721202,0.008034943,0.0034535793,0.0,0.0,0.024970325,0.3336386,0.0,1.0,low-progress,rollout_000371,long,0.0
5,0.008347245409015025,0.00908984,0.003886578,0.0,0.0,0.024981063,0.057946883,0.0,1.0,low-progress,rollout_000371,long,0.0
6,0.01001669449081803,0.009290419,0.0040167444,0.0,0.0,0.024981529,0.057946883,0.0,1.0,low-progress,rollout_000371,long,0.0
7,0.011686143572621035,0.009322362,0.0041645626,0.0,0.0,0.024981549,0.036622062,0.0,1.0,low-progress,rollout_000371,long,0.0
8,0.01335559265442404,0.010771564,0.004891738,0.0,0.0,0.02498155,0.41672224,0.0,1.0,low-progress,rollout_000371,long,0.0
9,0.015025041736227046,0.014334548,0.006346505,0.0,0.0,0.02498155,0.41672224,0.0,1.0,low-progress,rollout_000371,long,0.0
10,0.01669449081803005,0.017118616,0.007751126,0.0,0.0,0.02498155,1.0581311,0.0,1.0,low-progress,rollout_000371,long,0.0
11,0.018363939899833055,0.021117074,0.010672861,0.0,0.0,0.02498155,1.0685831,0.0,1.0,low-progress,rollout_000371,long,0.0
12,0.02003338898163606,0.023300901,0.011907945,0.0,0.0,0.02498155,0.3292365,0.0,1.0,low-progress,rollout_000371,long,0.0
13,0.021702838063439065,0.02558094,0.013280542,0.0,0.0,0.02498155,0.71789414,0.0,1.0,low-progress,rollout_000371,long,0.0
14,0.02337228714524207,0.031601645,0.015311605,0.0,0.0,0.02498155,1.0581311,0.0,1.0,low-progress,rollout_000371,long,0.0
15,0.025041736227045076,0.03616812,0.016999863,0.0,0.0,0.02498155,0.09069615,0.0,1.0,low-progress,rollout_000371,long,0.0
16,0.02671118530884808,0.037832115,0.017623326,0.0,0.0,0.02498155,0.3221317,0.0,1.0,low-progress,rollout_000371,long,0.0
17,0.028380634390651086,0.041928172,0.019365253,0.0,0.0,0.02498155,1.006887,0.0,1.0,low-progress,rollout_000371,long,0.0
18,0.03005008347245409,0.046802945,0.020991327,0.0,0.0,0.02498155,0.44578788,0.0,1.0,low-progress,rollout_000371,long,0.0
19,0.03171953255425709,0.05016824,0.02248968,0.0,0.0,0.02498155,0.39459476,0.0,1.0,low-progress,rollout_000371,long,0.0
20,0.0333889816360601,0.053949684,0.024200808,0.0,0.0,0.02498155,0.44578788,0.0,1.0,low-progress,rollout_000371,long,0.0
21,0.035058430717863104,0.058232307,0.026013779,0.0,0.0,0.02498155,0.44578788,0.0,1.0,low-progress,rollout_000371,long,0.0
22,0.03672787979966611,0.062493622,0.027819011,0.0,0.0,0.02498155,0.44578788,0.0,1.0,low-progress,rollout_000371,long,0.0
23,0.038397328881469114,0.06676256,0.029704133,0.0,0.0,0.02498155,0.4933488,0.0,1.0,low-progress,rollout_000371,long,0.0
24,0.04006677796327212,0.07036255,0.03139191,0.0,0.0,0.02498155,0.37689045,0.0,1.0,low-progress,rollout_000371,long,0.0
25,0.041736227045075125,0.07399881,0.033062696,0.0,0.0,0.02498155,0.45994166,0.0,1.0,low-progress,rollout_000371,long,0.0
26,0.04340567612687813,0.07750868,0.03428979,0.0,0.0,0.02498155,1.0540044,0.0,1.0,low-progress,rollout_000371,long,0.0
27,0.045075125208681135,0.08117477,0.03552392,0.0,0.0,0.02498155,0.58714455,0.0,1.0,low-progress,rollout_000371,long,0.0
28,0.04674457429048414,0.08720765,0.037776105,0.0,0.0,0.02498155,0.71789414,0.0,1.0,low-progress,rollout_000371,long,0.0
29,0.048414023372287146,0.092047356,0.03971895,0.0,0.0,0.09977528,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
30,0.05008347245409015,0.09493016,0.0410907,0.0,0.0,0.10151926,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
31,0.05175292153589316,0.09845425,0.042601235,0.0,0.0,0.12454812,0.44736087,1.0,1.0,low-progress,rollout_000371,long,0.0
32,0.05342237061769616,0.101759136,0.04407698,0.0,0.0,0.12417877,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
33,0.05509181969949917,0.105353594,0.045615025,0.0,0.0,0.10179756,0.44736087,1.0,1.0,low-progress,rollout_000371,long,0.0
34,0.05676126878130217,0.10868565,0.04710836,0.0,0.0,0.124316394,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
35,0.05843071786310518,0.111294866,0.04846702,0.0,0.0,0.12380523,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
36,0.06010016694490818,0.11380931,0.049816273,0.0,0.0,0.02498155,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
37,0.06176961602671119,0.11678552,0.05122699,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
38,0.06343906510851419,0.122483574,0.053319167,0.0,0.0,0.02498155,0.71789414,1.0,1.0,low-progress,rollout_000371,long,0.0
39,0.0651085141903172,0.12746063,0.05522222,0.0,0.0,0.02498155,0.33258873,1.0,1.0,low-progress,rollout_000371,long,0.0
40,0.0667779632721202,0.13054967,0.056660835,0.0,0.0,0.02498155,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
41,0.06844741235392321,0.13340864,0.058049005,0.0,0.0,0.02498155,0.34955359,1.0,1.0,low-progress,rollout_000371,long,0.0
42,0.07011686143572621,0.13669747,0.059484873,0.0,0.0,0.02498155,0.37689045,1.0,1.0,low-progress,rollout_000371,long,0.0
43,0.07178631051752922,0.13865437,0.060465116,0.0,0.0,0.02498155,1.0581311,1.0,1.0,low-progress,rollout_000371,long,0.0
44,0.07345575959933222,0.13783056,0.06312852,0.0,0.0,0.02498155,1.0581311,1.0,1.0,low-progress,rollout_000371,long,0.0
45,0.07512520868113523,0.13788173,0.06452812,0.0,0.0,0.02498155,0.37689045,1.0,1.0,low-progress,rollout_000371,long,0.0
46,0.07679465776293823,0.14068519,0.065568015,0.0,0.0,0.02498155,0.37689045,1.0,1.0,low-progress,rollout_000371,long,0.0
47,0.07846410684474124,0.14461496,0.066965386,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
48,0.08013355592654424,0.14883573,0.06850341,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
49,0.08180300500834725,0.15178151,0.06975757,0.0,0.0,0.02498155,1.0581311,1.0,1.0,low-progress,rollout_000371,long,0.0
50,0.08347245409015025,0.15236463,0.072670385,0.0,0.0,0.02498155,1.0581311,1.0,1.0,low-progress,rollout_000371,long,0.0
51,0.08514190317195326,0.15340908,0.0742065,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
52,0.08681135225375626,0.15673834,0.075316735,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
53,0.08848080133555926,0.1610199,0.07684188,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
54,0.09015025041736227,0.16426075,0.078067735,0.0,0.0,0.02498155,0.3103672,1.0,1.0,low-progress,rollout_000371,long,0.0
55,0.09181969949916527,0.16733488,0.079248704,0.0,0.0,0.02498155,0.35819325,1.0,1.0,low-progress,rollout_000371,long,0.0
56,0.09348914858096828,0.17325433,0.08129722,0.0,0.0,0.02498155,0.6973758,1.0,1.0,low-progress,rollout_000371,long,0.0
57,0.09515859766277128,0.17883384,0.083280995,0.0,0.0,0.02498155,0.35819325,1.0,1.0,low-progress,rollout_000371,long,0.0
58,0.09682804674457429,0.18179485,0.08446832,0.0,0.0,0.22833186,1.0466835,1.0,1.0,low-progress,rollout_000371,long,0.0
59,0.09849749582637729,0.18335298,0.08535665,0.0,0.0,0.12394788,0.33247158,1.0,1.0,low-progress,rollout_000371,long,0.0
60,0.1001669449081803,0.18604124,0.08631382,0.0,0.0,0.12578377,0.33247158,1.0,1.0,low-progress,rollout_000371,long,0.0
61,0.1018363939899833,0.18879507,0.08763445,0.0,0.0,0.10141453,1.0612334,1.0,1.0,low-progress,rollout_000371,long,0.0
62,0.10350584307178631,0.19283013,0.08911111,0.0,0.0,0.10087996,0.7940833,1.0,1.0,low-progress,rollout_000371,long,0.0
63,0.10517529215358931,0.19867007,0.09135397,0.0,0.0,0.100827426,0.731202,1.0,1.0,low-progress,rollout_000371,long,0.0
64,0.10684474123539232,0.20444873,0.09378631,0.0,0.0,0.124089845,0.731202,1.0,1.0,low-progress,rollout_000371,long,0.0
65,0.10851419031719532,0.21077384,0.09613498,0.0,0.0,0.12417961,0.5884691,1.0,1.0,low-progress,rollout_000371,long,0.0
66,0.11018363939899833,0.2156407,0.09811348,0.0,0.0,0.12447472,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
67,0.11185308848080133,0.2189744,0.099852934,0.0,0.0,0.100928985,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
68,0.11352253756260434,0.22198696,0.10160175,0.0,0.0,0.12343705,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
69,0.11519198664440734,0.22490919,0.103404425,0.0,0.0,0.123491965,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
70,0.11686143572621036,0.22779202,0.105260506,0.0,0.0,0.12414199,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
71,0.11853088480801335,0.23247655,0.106770135,0.0,0.0,0.12300502,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
72,0.12020033388981637,0.23687316,0.10968598,0.0,0.0,0.12456048,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
73,0.12186978297161936,0.24090607,0.11293742,0.0,0.0,0.10119625,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
74,0.12353923205342238,0.24462098,0.114617534,0.0,0.0,0.10110687,0.5884691,1.0,1.0,low-progress,rollout_000371,long,0.0
75,0.12520868113522537,0.2502649,0.11672997,0.0,0.0,0.123791605,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
76,0.12687813021702837,0.25387684,0.11815412,0.0,0.0,0.10068922,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
77,0.1285475792988314,0.25950542,0.120234,0.0,0.0,0.12384553,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
78,0.1302170283806344,0.2639689,0.121891946,0.0,0.0,0.124411136,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
79,0.1318864774624374,0.27049854,0.12427929,0.0,0.0,0.10157563,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
80,0.1335559265442404,0.2782217,0.12832156,0.0,0.0,0.100050844,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
81,0.1352253756260434,0.28579554,0.13259415,0.0,0.0,0.10242838,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
82,0.13689482470784642,0.29050905,0.1347759,0.0,0.0,0.12498908,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
83,0.13856427378964942,0.2976025,0.13736786,0.0,0.0,0.10145375,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
84,0.14023372287145242,0.30349284,0.13944559,0.0,0.0,0.12377568,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
85,0.1419031719532554,0.30815914,0.14096735,0.0,0.0,0.10121364,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
86,0.14357262103505844,0.31296924,0.14262742,0.0,0.0,0.10162014,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
87,0.14524207011686144,0.32088146,0.14520006,0.0,0.0,0.123396456,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
88,0.14691151919866444,0.33015132,0.14923008,0.0,0.0,0.123950236,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
89,0.14858096828046743,0.33876866,0.15341419,0.0,0.0,0.12390945,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
90,0.15025041736227046,0.347203,0.15755314,0.0,0.0,0.10151921,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
91,0.15191986644407346,0.35567048,0.16164528,0.0,0.0,0.12461181,1.3067143,1.0,1.0,low-progress,rollout_000371,long,0.0
92,0.15358931552587646,0.36051825,0.16371132,0.0,0.0,0.12498643,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
93,0.15525876460767946,0.36377192,0.16495861,0.0,0.0,0.100887164,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
94,0.15692821368948248,0.36771613,0.16657995,0.0,0.0,0.12436472,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
95,0.15859766277128548,0.3718672,0.1682999,0.0,0.0,0.123801105,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
96,0.16026711185308848,0.37597913,0.17003763,0.0,0.0,0.12481244,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
97,0.16193656093489148,0.37989506,0.17175575,0.0,0.0,0.12464752,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
98,0.1636060100166945,0.38357237,0.17344792,0.0,0.0,0.12431493,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
99,0.1652754590984975,0.3870322,0.17513351,0.0,0.0,0.10179487,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
100,0.1669449081803005,0.39027682,0.17682272,0.0,0.0,0.1245227,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
101,0.1686143572621035,0.39327714,0.17852184,0.0,0.0,0.12413447,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
102,0.17028380634390652,0.39603037,0.18024106,0.0,0.0,0.12489674,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
103,0.17195325542570952,0.3985454,0.1819819,0.0,0.0,0.12315239,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
104,0.17362270450751252,0.4008304,0.18374866,0.0,0.0,0.101728596,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
105,0.17529215358931552,0.4029011,0.18554567,0.0,0.0,0.12430072,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
106,0.17696160267111852,0.4047793,0.1873759,0.0,0.0,0.12503591,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
107,0.17863105175292154,0.40649074,0.18924071,0.0,0.0,0.12426663,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
108,0.18030050083472454,0.40806493,0.19113986,0.0,0.0,0.12434047,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
109,0.18196994991652754,0.40953293,0.19307166,0.0,0.0,0.10133999,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
110,0.18363939899833054,0.41092667,0.19503316,0.0,0.0,0.10117966,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
111,0.18530884808013356,0.4122778,0.19702064,0.0,0.0,0.12388624,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
112,0.18697829716193656,0.41361627,0.19902976,0.0,0.0,0.12415313,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
113,0.18864774624373956,0.41497004,0.201056,0.0,0.0,0.10119137,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
114,0.19031719532554256,0.41636413,0.20309488,0.0,0.0,0.10095834,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
115,0.19198664440734559,0.41782007,0.20514224,0.0,0.0,0.123944156,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
116,0.19365609348914858,0.41935572,0.20719433,0.0,0.0,0.12368331,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
117,0.19532554257095158,0.42098537,0.20924798,0.0,0.0,0.10144248,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
118,0.19699499165275458,0.42271978,0.21130061,0.0,0.0,0.12398926,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
119,0.1986644407345576,0.42456624,0.2133503,0.0,0.0,0.101148136,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
120,0.2003338898163606,0.42652935,0.21539564,0.0,0.0,0.10147338,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
121,0.2020033388981636,0.42860845,0.21743117,0.0,0.0,0.12425551,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
122,0.2036727879799666,0.43079674,0.21946004,0.0,0.0,0.100611396,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
123,0.20534223706176963,0.43309188,0.22148329,0.0,0.0,0.12367771,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
124,0.20701168614357263,0.43552938,0.22312954,0.0,0.0,0.124293275,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
125,0.20868113522537562,0.43783587,0.22486071,0.0,0.0,0.10198871,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
126,0.21035058430717862,0.4403365,0.2268137,0.0,0.0,0.12441798,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
127,0.21202003338898165,0.4430109,0.2284189,0.0,0.0,0.1247639,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
128,0.21368948247078465,0.44559774,0.2301141,0.0,0.0,0.12412273,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
129,0.21535893155258765,0.44841367,0.23203537,0.0,0.0,0.12441719,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
130,0.21702838063439064,0.45141348,0.23398583,0.0,0.0,0.12439654,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
131,0.21869782971619364,0.45453215,0.23594323,0.0,0.0,0.12331079,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
132,0.22036727879799667,0.45759442,0.23752046,0.0,0.0,0.12432964,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
133,0.22203672787979967,0.4604321,0.23890725,0.0,0.0,0.12426889,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
134,0.22370617696160267,0.46055698,0.23955083,0.0,0.0,0.12492877,1.0466835,1.0,1.0,low-progress,rollout_000371,long,0.0
135,0.22537562604340566,0.46034196,0.24024157,0.0,0.0,0.10209445,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
136,0.2270450751252087,0.46250516,0.2410775,0.0,0.0,0.10027714,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
137,0.2287145242070117,0.4653822,0.24220446,0.0,0.0,0.123376496,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
138,0.2303839732888147,0.46851024,0.24348523,0.0,0.0,0.10139928,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
139,0.23205342237061768,0.47218254,0.24482177,0.0,0.0,0.101681344,0.35350165,1.0,1.0,low-progress,rollout_000371,long,0.0
140,0.2337228714524207,0.47577116,0.24615324,0.0,0.0,0.12369916,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
141,0.2353923205342237,0.47957158,0.24750803,0.0,0.0,0.12460488,0.35350165,1.0,1.0,low-progress,rollout_000371,long,0.0
142,0.2370617696160267,0.4834499,0.24904451,0.0,0.0,0.124324866,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
143,0.2387312186978297,0.48763326,0.25056678,0.0,0.0,0.10024528,0.35350165,1.0,1.0,low-progress,rollout_000371,long,0.0
144,0.24040066777963273,0.4919451,0.25202096,0.0,0.0,0.12368294,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
145,0.24207011686143573,0.49626154,0.25347656,0.0,0.0,0.12404374,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
146,0.24373956594323873,0.50047415,0.25490353,0.0,0.0,0.10141236,0.35350165,1.0,1.0,low-progress,rollout_000371,long,0.0
147,0.24540901502504173,0.5042288,0.2562072,0.0,0.0,0.12378236,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
148,0.24707846410684475,0.5078404,0.25772005,0.0,0.0,0.12445068,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
149,0.24874791318864775,0.5117497,0.2595039,0.0,0.0,0.12401005,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
150,0.25041736227045075,0.51580054,0.26135406,0.0,0.0,0.12470035,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
151,0.25208681135225375,0.51990473,0.26323628,0.0,0.0,0.1241937,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
152,0.25375626043405675,0.52400935,0.2651393,0.0,0.0,0.101252235,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
153,0.25542570951585974,0.5283196,0.26676676,0.0,0.0,0.12355812,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
154,0.2570951585976628,0.53232783,0.26844588,0.0,0.0,0.1014945,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
155,0.2587646076794658,0.53603876,0.26997414,0.0,0.0,0.12411047,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
156,0.2604340567612688,0.5398301,0.27133095,0.0,0.0,0.12550868,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
157,0.2621035058430718,0.5436181,0.27294102,0.0,0.0,0.12498973,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
158,0.2637729549248748,0.5472437,0.27444023,0.0,0.0,0.10123575,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
159,0.2654424040066778,0.5467735,0.27529484,0.0,0.0,0.12513839,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
160,0.2671118530884808,0.54624313,0.27620855,0.0,0.0,0.101737686,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
161,0.2687813021702838,0.5486491,0.2770215,0.0,0.0,0.12453015,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
162,0.2704507512520868,0.5518199,0.2781055,0.0,0.0,0.124027185,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
163,0.27212020033388984,0.55522734,0.27926648,0.0,0.0,0.12423647,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
164,0.27378964941569284,0.55916387,0.28056034,0.0,0.0,0.12481777,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
165,0.27545909849749584,0.56346333,0.28196907,0.0,0.0,0.10106141,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
166,0.27712854757929883,0.5678309,0.2834023,0.0,0.0,0.101240344,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
